,timestamp,lat,lon,time,date
234,2019-10-17 15:56:54+00:00,6.94924713,50.93538658,15:56:54,2019-10-17
235,2019-10-17 15:56:54+00:00,7.16140938,50.96377434,15:56:54,2019-10-17
236,2019-10-17 15:56:54+00:00,6.94893341,50.93532046,15:56:54,2019-10-17
237,2019-10-17 15:56:54+00:00,6.95043895,50.93951913,15:56:54,2019-10-17
238,2019-10-17 15:56:54+00:00,6.97885699,50.93939747,15:56:54,2019-10-17
239,2019-10-17 15:56:54+00:00,6.95064757,50.93945993,15:56:54,2019-10-17
240,2019-10-17 15:56:54+00:00,6.94893341,50.93532046,15:56:54,2019-10-17
241,2019-09-24 23:31:24+00:00,7.00424372,50.96185486,23:31:24,2019-09-24
242,2019-09-24 23:31:24+00:00,7.01282277,50.95698193,23:31:24,2019-09-24
243,2019-09-24 23:31:24+00:00,6.97885699,50.93939747,23:31:24,2019-09-24
244,2019-09-24 23:31:24+00:00,7.16140938,50.96377434,23:31:24,2019-09-24
245,2019-09-24 23:31:24+00:00,6.94893341,50.93532046,23:31:24,2019-09-24
246,2019-09-24 23:31:24+00:00,6.94991269,50.93206159,23:31:24,2019-09-24
247,2019-09-24 23:31:24+00:00,6.95164346,50.94883362,23:31:24,2019-09-24
248,2019-10-25 06:03:09+00:00,6.98170106,50.96264772,06:03:09,2019-10-25
249,2019-10-25 06:03:09+00:00,6.95126785,50.97240657,06:03:09,2019-10-25
250,2019-10-25 06:03:09+00:00,7.00424372,50.96185486,06:03:09,2019-10-25
251,2019-10-25 06:03:09+00:00,6.97885699,50.93939747,06:03:09,2019-10-25
252,2019-10-25 06:03:09+00:00,6.95064757,50.93945993,06:03:09,2019-10-25
253,2019-10-25 06:03:09+00:00,6.94893341,50.93532046,06:03:09,2019-10-25
254,2019-10-25 06:03:09+00:00,6.94893341,50.93532046,06:03:09,2019-10-25
255,2019-10-25 06:03:09+00:00,6.94991269,50.93206159,06:03:09,2019-10-25
256,2019-10-25 06:03:09+00:00,6.95043895,50.93951913,06:03:09,2019-10-25
257,2019-10-25 06:03:09+00:00,6.94991269,50.93206159,06:03:09,2019-10-25
258,2019-10-25 06:03:09+00:00,6.94924713,50.93538658,06:03:09,2019-10-25
259,2019-10-25 06:03:09+00:00,6.92059792,50.94819099,06:03:09,2019-10-25
260,2019-10-25 03:22:04+00:00,6.94991269,50.93206159,03:22:04,2019-10-25
261,2019-10-25 03:22:04+00:00,6.95043895,50.93951913,03:22:04,2019-10-25
262,2019-10-25 03:22:04+00:00,6.94991269,50.93206159,03:22:04,2019-10-25
263,2019-10-25 03:22:04+00:00,6.94924713,50.93538658,03:22:04,2019-10-25
264,2019-10-25 03:22:04+00:00,6.98170106,50.96264772,03:22:04,2019-10-25
265,2019-10-25 03:22:04+00:00,6.95126785,50.97240657,03:22:04,2019-10-25
266,2019-10-25 03:22:04+00:00,6.94893341,50.93532046,03:22:04,2019-10-25
267,2019-10-25 03:22:04+00:00,6.92059792,50.94819099,03:22:04,2019-10-25
268,2019-10-25 03:22:04+00:00,7.00424372,50.96185486,03:22:04,2019-10-25
269,2019-10-25 03:22:04+00:00,6.97885699,50.93939747,03:22:04,2019-10-25
270,2019-10-25 03:22:04+00:00,6.95064757,50.93945993,03:22:04,2019-10-25
271,2019-10-25 03:22:04+00:00,6.94893341,50.93532046,03:22:04,2019-10-25
272,2019-08-23 12:16:10+00:00,6.94893341,50.93532046,12:16:10,2019-08-23
273,2019-08-23 12:16:10+00:00,6.95706743,50.92906727,12:16:10,2019-08-23
274,2019-08-23 12:16:10+00:00,7.00424372,50.96185486,12:16:10,2019-08-23
275,2019-08-23 12:16:10+00:00,6.97885699,50.93939747,12:16:10,2019-08-23
276,2019-10-20 02:01:19+00:00,6.94991269,50.93206159,02:01:19,2019-10-20
277,2019-10-20 02:01:19+00:00,6.94924713,50.93538658,02:01:19,2019-10-20
278,2019-10-20 02:01:19+00:00,6.95043895,50.93951913,02:01:19,2019-10-20
279,2019-10-20 02:01:19+00:00,6.97885699,50.93939747,02:01:19,2019-10-20
280,2019-10-20 02:01:19+00:00,6.95064757,50.93945993,02:01:19,2019-10-20
281,2019-10-20 02:01:19+00:00,6.94893341,50.93532046,02:01:19,2019-10-20
282,2019-10-20 02:01:19+00:00,6.95126785,50.97240657,02:01:19,2019-10-20
283,2019-10-20 02:01:19+00:00,6.94893341,50.93532046,02:01:19,2019-10-20
284,2019-10-20 02:01:19+00:00,7.00424372,50.96185486,02:01:19,2019-10-20
285,2019-10-20 02:01:19+00:00,7.16140938,50.96377434,02:01:19,2019-10-20
286,2019-10-20 02:01:19+00:00,6.95749848,50.93508084,02:01:19,2019-10-20
287,2019-09-22 08:13:54+00:00,6.95164346,50.94883362,08:13:54,2019-09-22
288,2019-09-22 08:13:54+00:00,7.0120514,50.95722118,08:13:54,2019-09-22
289,2019-09-22 08:13:54+00:00,6.95706743,50.92906727,08:13:54,2019-09-22
290,2019-09-22 08:13:54+00:00,6.94893341,50.93532046,08:13:54,2019-09-22
291,2019-09-22 08:13:54+00:00,7.00424372,50.96185486,08:13:54,2019-09-22
292,2019-09-22 08:13:54+00:00,6.95126785,50.97240657,08:13:54,2019-09-22
293,2019-09-22 08:13:54+00:00,6.97885699,50.93939747,08:13:54,2019-09-22
294,2019-09-22 08:13:54+00:00,6.95006596,50.93207043,08:13:54,2019-09-22
295,2019-09-22 08:13:54+00:00,7.01282277,50.95698193,08:13:54,2019-09-22
296,2019-08-27 10:34:31+00:00,6.97885699,50.93939747,10:34:31,2019-08-27
297,2019-08-27 10:34:31+00:00,6.94893341,50.93532046,10:34:31,2019-08-27
298,2019-08-27 10:34:31+00:00,6.95706743,50.92906727,10:34:31,2019-08-27
299,2019-08-27 10:34:31+00:00,7.00424372,50.96185486,10:34:31,2019-08-27
300,2019-10-06 19:19:09+00:00,6.95043895,50.93951913,19:19:09,2019-10-06
301,2019-10-06 19:19:09+00:00,6.94893341,50.93532046,19:19:09,2019-10-06
302,2019-10-06 19:19:09+00:00,7.00424372,50.96185486,19:19:09,2019-10-06
303,2019-10-06 19:19:09+00:00,6.97885699,50.93939747,19:19:09,2019-10-06
304,2019-10-08 20:19:44+00:00,6.95043895,50.93951913,20:19:44,2019-10-08
305,2019-10-08 20:19:44+00:00,6.94893341,50.93532046,20:19:44,2019-10-08
306,2019-10-08 20:19:44+00:00,6.97885699,50.93939747,20:19:44,2019-10-08
307,2019-10-08 20:19:44+00:00,7.00424372,50.96185486,20:19:44,2019-10-08
308,2019-10-21 09:55:04+00:00,6.94991269,50.93206159,09:55:04,2019-10-21
309,2019-10-21 09:55:04+00:00,7.00424372,50.96185486,09:55:04,2019-10-21
310,2019-10-21 09:55:04+00:00,6.95164346,50.94883362,09:55:04,2019-10-21
311,2019-10-21 09:55:04+00:00,6.94991269,50.93206159,09:55:04,2019-10-21
312,2019-10-21 09:55:04+00:00,6.94924713,50.93538658,09:55:04,2019-10-21
313,2019-10-21 09:55:04+00:00,6.98170106,50.96264772,09:55:04,2019-10-21
314,2019-10-21 09:55:04+00:00,6.95043895,50.93951913,09:55:04,2019-10-21
315,2019-10-21 09:55:04+00:00,6.95126785,50.97240657,09:55:04,2019-10-21
